KO_Hierarchy	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	KEGG_Description
PF00005	0.00352294336095177	0.00311749947164601	0.00352618143166797	0.00309703342156443	0.00307963921165447	0.0029832749806557	0.00333324415892739	0.00318366501192616	0.00317889637132517	0.00309107325878489	0.00308256050186716	0.00322215405131774	0.00332756438588134	0.00309940943233869	0.00347614839211074	0.00352816603843873	0.00333778025497112	0.00340275616838479	0.00323222508408219	0.0030584855527071	0.00331888115017334	0.00330604274321173	0.00320928922768307	0.00339506407449856	ABC transporter
PF04055	0.00350274244169467	0.00310675059334337	0.00347258426735738	0.00309452559619952	0.00306120094822321	0.00297970869004569	0.00331416416776213	0.00317130306584741	0.00317448692132986	0.00308135246189572	0.00307916012568578	0.00317279274537323	0.00324265939574262	0.00309845124344802	0.00345111252323545	0.00348654746542842	0.00333086278397849	0.00320574231859343	0.00320001709107274	0.00305696378144163	0.00331263766535546	0.00330362951211153	0.00315225380808453	0.0033900436114423	Radical SAM superfamily
PF02518	0.00344317834100177	0.00308676782569263	0.00346962934400356	0.00301149588799067	0.00300229443879591	0.00294767881297932	0.00325873010696916	0.00313242337024792	0.00314350383524181	0.00266055533594487	0.00307521415242218	0.00314875451356211	0.0032976035729705	0.00306965532736327	0.00337903413822075	0.00344060810822164	0.00329713386639679	0.00334076154196655	0.00308569978119388	0.00304380413743989	0.00315466900217326	0.0032777514594626	0.00318378163598885	0.00334303402052805	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00271	0.00343592271792187	0.00306621637575701	0.00340097401206031	0.00307365047933519	0.00297434334112259	0.00291434353234524	0.00323571603106597	0.00314600825250495	0.00311788235988834	0.0030549571742244	0.00303434762460543	0.00308929691664922	0.00325764314708011	0.00305775935841696	0.00338506226166347	0.00342182402308018	0.00329956011986837	0.0033643032739751	0.00315462374241666	0.00301518240341655	0.00324503565572982	0.00325349651866748	0.0031496758467096	0.00327831069963475	Helicase conserved C-terminal domain
PF00072	0.00344547536774944	0.00309555683458985	0.00346469627754639	0.00300378749435954	0.00302016168707595	0.0029488449791199	0.00323840547614121	0.00309549081637401	0.00313936440562961	0.00243031691400987	0.00307596338785198	0.00314845082355866	0.00331738758217516	0.00306921208924853	0.00338216258820131	0.00340789596503591	0.00328555949046843	0.00332443759588575	0.00303363311558431	0.00304265157348331	0.00315724651340397	0.0032774120667483	0.00319727027206673	0.00334206793678762	Response regulator receiver domain
PF00512	0.00324126939554667	0.00305841144748438	0.00338585533340643	0.00289048334147044	0.00291467515236719	0.00286882631160441	0.00314165703526316	0.00293085116925456	0.00305433704369449	0.00226812101570482	0.00304181746341816	0.00305832108138248	0.00318559192258428	0.00298330688640102	0.00322816015884981	0.00326383884603485	0.00314554351065529	0.00300600827738718	0.00285279481430738	0.00299158515582779	0.00298402723824602	0.00316835464473194	0.0031103368397004	0.00323415426805302	His Kinase A (phospho-acceptor) domain
PF00155	0.00317147662626263	0.00278904042281482	0.00311225872195857	0.0029300737813207	0.00288062001926106	0.00291664397068495	0.0030479084468732	0.00302133575930963	0.00298917370864988	0.00300993604911258	0.00292031214791868	0.00298034197624413	0.00305978677073917	0.0028387788556249	0.00307514394923668	0.00312664704775048	0.00307884862617903	0.00313670615450846	0.00303775133499234	0.00292250787429606	0.00297238918832172	0.00301208920228589	0.00295256313739765	0.00304363156079959	Aminotransferase class I and II
PF00589	0.0028796430744758	0.00298153741844719	0.00312577470948614	0.00276703705222493	0.00296693841363428	0.00279693891313149	0.00300703475125151	0.00291003595414274	0.00302564975410664	0.00273601872670092	0.00291944741496571	0.00301061963597987	0.00311396585020453	0.00297554062403691	0.00312327588261867	0.00315676547590081	0.00309785733554733	0.0030738853060835	0.00298773257920759	0.00295829774018359	0.00312103591999164	0.00311538747395429	0.0028744354570168	0.00316802691343783	Phage integrase family
PF00535	0.0029756821488943	0.00291611638344567	0.00311685727592651	0.0028274344727325	0.00294361189963003	0.00287803129650797	0.0030596162619832	0.00291984949205238	0.00303733308267371	0.0029601479602028	0.00294305286483918	0.00297172660232333	0.00300303600509919	0.00286869986929412	0.00308400912201507	0.00310922229691383	0.00300814964346666	0.00310120658413407	0.00309094180124583	0.00297386353007888	0.00313569576801185	0.00298366399276826	0.00302641112548792	0.00298890806456269	Glycosyl transferase family 2
PF01381	0.00325027414900407	0.00294887043312619	0.0033215059279144	0.00282989439627915	0.00299525031469281	0.00288065587283398	0.00295112764837393	0.00292419606082434	0.00302612630190914	0.00212985732404047	0.0029827277625216	0.00306916592927473	0.00313330912718451	0.00281126686551857	0.00321523400992572	0.0032154095504961	0.00292942172121202	0.00291896634849781	0.00279116802713856	0.00279273772233624	0.00280732674485849	0.00312384020097281	0.00296867425808309	0.00321233458241635	Helix-turn-helix
